x;system
10.20000000000001;10.02508030586715
10.25000000000001;10.008316728361121
10.300000000000011;9.991704512425404
10.350000000000012;9.975241423216593
10.400000000000013;9.958925271194282
10.450000000000014;9.942753910959654
10.500000000000014;9.926725240129567
10.550000000000015;9.910837198245593
10.600000000000016;9.895087765716386
10.650000000000016;9.879474962791992
10.700000000000017;9.86399684856931
10.750000000000018;9.84865152002782
10.800000000000018;9.833437111093483
10.85000000000002;9.818351791731068
10.90000000000002;9.803393767063417
10.95000000000002;9.788561276516132
11.000000000000021;9.773852592987902
11.050000000000022;9.759266022044887
11.100000000000023;9.74479990113826
11.150000000000023;9.730452598844556
11.200000000000024;9.716222514128045
11.250000000000025;9.70210807562366
11.300000000000026;9.6881077409409
11.350000000000026;9.674219995987055
11.400000000000027;9.660443354309646
11.450000000000028;9.646776356457467
11.500000000000028;9.633217569359022
11.55000000000003;9.619765585718655
11.60000000000003;9.606419023429236
11.65000000000003;9.593176525000773
11.700000000000031;9.58003675700499
11.750000000000032;9.566998409534957
11.800000000000033;9.554060195679114
11.850000000000033;9.541220851009772
11.900000000000034;9.528479133085408
11.950000000000035;9.515833820965863
12.000000000000036;9.503283714740812
12.050000000000036;9.490827635070715
12.100000000000037;9.478464422739568
12.150000000000038;9.466192938219619
12.200000000000038;9.45401206124763
12.250000000000039;9.441920690411626
12.30000000000004;9.429917742748826
12.35000000000004;9.41800215335387
12.400000000000041;9.406172874996757
12.450000000000042;9.394428877750922
12.500000000000043;9.382769148630697
12.550000000000043;9.371192691237662
12.600000000000044;9.359698525416388
12.650000000000045;9.348285686918297
12.700000000000045;9.336953227074323
12.750000000000046;9.325700212475615
12.800000000000047;9.314525724661978
12.850000000000048;9.303428859818107
12.900000000000048;9.292408728477497
12.950000000000049;9.281464455233138
13.00000000000005;9.270595178455608
13.05000000000005;9.25980005001797
13.100000000000051;9.249078235027074
13.150000000000052;9.238428911561554
13.200000000000053;9.227851270416116
13.250000000000053;9.217344514851598
13.300000000000054;9.206907860351324
13.350000000000055;9.196540534383177
13.400000000000055;9.186241776166941
13.450000000000056;9.176010836447466
13.500000000000057;9.165846977273098
13.550000000000058;9.155749471778893
13.600000000000058;9.145717603975323
13.650000000000059;9.135750668541656
13.70000000000006;9.125847970623918
13.75000000000006;9.116008825637724
13.800000000000061;9.106232559075613
13.850000000000062;9.096518506318438
13.900000000000063;9.086866012451472
13.950000000000063;9.077274432084193
14.000000000000064;9.067743129174511
14.050000000000065;9.05827147685672
14.100000000000065;9.048858857273213
14.150000000000066;9.039504661410101
14.200000000000067;9.030208288936445
14.250000000000068;9.02096914804679
14.300000000000068;9.011786655307437
14.350000000000069;9.00266023550604
14.40000000000007;8.993589321504198
14.45000000000007;8.984573354093524
14.500000000000071;8.975611781854795
14.550000000000072;8.96670406101995
14.600000000000072;8.957849655337201
14.650000000000073;8.949048035939038
14.700000000000074;8.940298681212859
14.750000000000075;8.931601076674546
14.800000000000075;8.922954714844645
14.850000000000076;8.914359095127056
14.900000000000077;8.905813723690317
14.950000000000077;8.89731811335153
15.000000000000078;8.88887178346241
15.050000000000079;8.880474259797834
15.10000000000008;8.872125074446862
15.15000000000008;8.863823765705606
15.200000000000081;8.855569877972721
15.250000000000082;8.847362961646683
15.300000000000082;8.839202573025366
15.350000000000083;8.83108827420764
15.400000000000084;8.823019632996795
15.450000000000085;8.814996222806103
15.500000000000085;8.807017622566228
15.550000000000086;8.799083416634351
15.600000000000087;8.79119319470523
15.650000000000087;8.78334655172415
15.700000000000088;8.775543087801234
15.750000000000089;8.767782408127747
15.80000000000009;8.76006412289405
15.85000000000009;8.752387847208885
15.900000000000091;8.744753201020508
15.950000000000092;8.73715980903933
16.000000000000092;8.729607300661847
16.050000000000093;8.72209530989624
16.100000000000094;8.714623475289386
16.150000000000095;8.707191439855178
16.200000000000095;8.69979885100425
16.250000000000096;8.692445360475148
16.300000000000097;8.68513062426659
16.350000000000097;8.677854302571214
16.400000000000098;8.670616059710529
16.4500000000001;8.663415564070936
16.5000000000001;8.656252488041147
16.5500000000001;8.649126507950754
16.6000000000001;8.64203730400969
16.6500000000001;8.634984560249228
16.700000000000102;8.627967964463666
16.750000000000103;8.620987208153347
16.800000000000104;8.61404198646868
16.850000000000104;8.607131998155054
16.900000000000105;8.600256945498904
16.950000000000106;8.5934165342748
17.000000000000107;8.586610473693211
17.050000000000107;8.579838476349545
17.100000000000108;8.573100258173985
17.15000000000011;8.566395538382112
17.20000000000011;8.559724039426559
17.25000000000011;8.553085486949533
17.30000000000011;8.54647960973603
17.35000000000011;8.539906139668016
17.400000000000112;8.53336481167945
17.450000000000113;8.526855363711922
17.500000000000114;8.520377536671223
17.550000000000114;8.513931074384697
17.600000000000115;8.507515723559136
17.650000000000116;8.501131233739647
17.700000000000117;8.494777357269156
17.750000000000117;8.488453849248463
17.800000000000118;8.482160467497199
17.85000000000012;8.47589697251542
17.90000000000012;8.46966312744563
17.95000000000012;8.46345869803583
18.00000000000012;8.457283452602862
18.05000000000012;8.451137161996526
18.100000000000122;8.445019599564374
18.150000000000123;8.4389305411169
18.200000000000124;8.432869764893484
18.250000000000124;8.426837051528917
18.300000000000125;8.42083218402026
18.350000000000126;8.414854947694572
18.400000000000126;8.408905130176981
18.450000000000127;8.402982521359304
18.500000000000128;8.39708691336916
18.55000000000013;8.391218100539794
18.60000000000013;8.385375879380062
18.65000000000013;8.379560048545207
18.70000000000013;8.373770408808008
18.75000000000013;8.3680067630303
18.800000000000132;8.362268916135061
18.850000000000133;8.356556675079057
18.900000000000134;8.350869848825635
18.950000000000134;8.345208248318261
19.000000000000135;8.339571686454269
19.050000000000136;8.333959978059166
19.100000000000136;8.32837293986123
19.150000000000137;8.322810390466666
19.200000000000138;8.317272150334981
19.25000000000014;8.31175804175489
19.30000000000014;8.306267888820534
19.35000000000014;8.300801517408047
19.40000000000014;8.295358755152625
19.45000000000014;8.289939431425765
19.500000000000142;8.284543377312978
19.550000000000143;8.27917042559192
19.600000000000144;8.273820410710595
19.650000000000144;8.268493168766247
19.700000000000145;8.263188537484304
19.750000000000146;8.257906356197754
19.800000000000146;8.252646465826837
19.850000000000147;8.247408708859082
19.900000000000148;8.242192929329544
19.95000000000015;8.236998972801421
20.0;8.231826686347015
20.00000000000015;8.231826686347
21.0;8.132708763669225
22.0;8.04111671093656
23.0;7.956136050583701
24.0;7.877000337341917
25.0;7.803061803049465
26.0;7.733768796711967
27.0;7.66864824013931
28.0;7.60729183544131
29.0;7.549345113668274
30.0;7.494498659316313
31.0;7.442481018602394
32.0;7.393052923293621
33.0;7.34600255161054
34.0;7.301141613489172
35.0;7.258302096212075
36.0;7.217333542885857
37.0;7.178100763796116
38.0;7.140481901674769
39.0;7.1043667880590196
40.0;7.06965554042942
41.0;7.036257359575604
42.0;7.0040894943102
43.0;6.973076346720437
44.0;6.943148695978241
45.0;6.914243022598437
46.0;6.886300918150185
47.0;6.85926856794895
48.0;6.833096296308807
49.0;6.80773816561322
50.0;6.783151621840808
51.0;6.759297180320393
52.0;6.7361381464319345
53.0;6.713640366754201
54.0;6.691772006815003
55.0;6.670503352148618
56.0;6.6498066298271725
57.0;6.629655848022288
58.0;6.61002665148407
59.0;6.590896191104217
60.0;6.572243005970437
61.0;6.554046916522189
62.0;6.536288927594386
63.0;6.518951140285233
64.0;6.502016671714802
65.0;6.485469581852772
66.0;6.469294806690637
67.0;6.453478097118833
68.0;6.43800596294132
69.0;6.422865621525475
70.0;6.408044950639946
71.0;6.393532445082955
72.0;6.379317176745839
73.0;6.365388757794863
74.0;6.351737306687571
75.0;6.338353416769105
76.0;6.325228127220088
77.0;6.312352896150734
78.0;6.299719575656148
79.0;6.28732038866609
80.0;6.275147907438351
81.0;6.263195033559669
82.0;6.251454979330728
83.0;6.239921250423414
84.0;6.228587629708713
85.0;6.217448162162864
86.0;6.206497140768004
87.0;6.195729093330348
88.0;6.185138770146654
89.0;6.174721132454352
90.0;6.164471341608052
91.0;6.154384748928262
92.0;6.144456886173738
93.0;6.134683456592919
94.0;6.125060326512651
95.0;6.115583517427135
96.0;6.1062491985517715
97.0;6.097053679810151
98.0;6.087993405224669
99.0;6.07906494668352
99.99;6.070352371988444
99.999;6.070273734888027
99.9999;6.070265871736309
100.0;6.070264998059049
100.0001;6.070264124383027
100.001;6.070256261355364
100.01;6.070177636660735
101.0;6.061590369654103
102.0;6.053037982955236
103.0;6.044604865672592
104.0;6.036288147048279
105.0;6.028085053416307
106.0;6.019992903997964
107.0;6.012009106918425
108.0;6.004131155430477
109.0;5.996356624333196
110.0;5.9886831665733595
111.0;5.98110851001909
112.0;5.97363045439497
113.0;5.966246868369765
114.0;5.958955686787268
115.0;5.951754908032372
116.0;5.944642591524535
117.0;5.9376168553313535
118.0;5.930675873895601
119.0;5.923817875869103
120.0;5.91704114204819
121.0;5.910344003404306
122.0;5.903724839205324
123.0;5.8971820752222435
124.0;5.890714182016937
124.99;5.884383259917778
124.999;5.884326031643926
124.9999;5.884320309137046
125.0;5.8843196733065355
125.0001;5.88431903747676
125.001;5.884313315041095
125.01;5.884256093888972
